index	table_id	annotator_id	premise	hypothesis	label
841	T127	GW9	    The relatives of Jodie Foster is Buddy Foster (brother).   The spouse(s) of Jodie Foster is Alexandra Hedison  ( m.  2014).  The partner(s) of Jodie Foster is Cydney Bernard (1993 - 2008).  The number of children of Jodie Foster are 2.    	Jodie Foster had two children with partner Cydney Bernard.	1
842	T127	GW9	    The relatives of Jodie Foster is Buddy Foster (brother).   The birth name of Jodie Foster is Alicia Christian Foster.  The partner(s) of Jodie Foster is Cydney Bernard (1993 - 2008).  The number of children of Jodie Foster are 2.    	Buddy Foster is Jodie Foster's child.	0
843	T127	GW1	    Jodie Foster was born on November 19, 1962 ( 1962-11-19 )  (age 56)   Los Angeles, California, U.S..  The years active of Jodie Foster was on 1965 - present.  The partner(s) of Jodie Foster is Cydney Bernard (1993 - 2008).  The number of children of Jodie Foster are 2.    	Jodie Foster has been active in film for more than 50 years.	2
844	T127	GW1	    The relatives of Jodie Foster is Buddy Foster (brother).   The occupation of Jodie Foster are Actress, director, producer.  The years active of Jodie Foster was on 1965 - present.  The number of children of Jodie Foster are 2.    	Jodie Foster has directed more movies than she has produced.	1
845	T127	GW1	    Jodie Foster was born on November 19, 1962 ( 1962-11-19 )  (age 56)   Los Angeles, California, U.S..  The years active of Jodie Foster was on 1965 - present.  The spouse(s) of Jodie Foster is Alexandra Hedison  ( m.  2014).  The partner(s) of Jodie Foster is Cydney Bernard (1993 - 2008).    	Jodie Foster was born in the Spring of 1962.	0
846	T128	GW0	    Kathie Lee Gifford was born as Kathryn Lee Epstein    ( 1953-08-16 )  August 16, 1953  (age 65)   Paris, France.  The nationality of Kathie Lee Gifford is American.  The years active of Kathie Lee Gifford was on 1970 - present.  The home town of Kathie Lee Gifford is Bowie, Maryland, US.    	Kathie Lee Gifford was born in a country different than her hometown.	2
847	T128	GW0	    The children of Kathie Lee Gifford are Cody Gifford , Cassidy Gifford.  Kathie Lee Gifford was born as Kathryn Lee Epstein    ( 1953-08-16 )  August 16, 1953  (age 65)   Paris, France.  The alma mater of Kathie Lee Gifford is Oral Roberts University.  The spouse(s) of Kathie Lee Gifford are Paul Johnson ( m.  1976;  div.  1983), Frank Gifford ( m.  1986; died 2015).    	Kathie Lee Gifford's oldest child is Cody Gifford.	1
848	T128	GW0	    The children of Kathie Lee Gifford are Cody Gifford , Cassidy Gifford.  Kathie Lee Gifford was born as Kathryn Lee Epstein    ( 1953-08-16 )  August 16, 1953  (age 65)   Paris, France.  The alma mater of Kathie Lee Gifford is Oral Roberts University.  The spouse(s) of Kathie Lee Gifford are Paul Johnson ( m.  1976;  div.  1983), Frank Gifford ( m.  1986; died 2015).    	Kathie Lee Gifford married Paul Johnson after Frank Gifford.	0
849	T128	GW14	    The children of Kathie Lee Gifford are Cody Gifford , Cassidy Gifford.  Kathie Lee Gifford was born as Kathryn Lee Epstein    ( 1953-08-16 )  August 16, 1953  (age 65)   Paris, France.  The occupation of Kathie Lee Gifford are Television presenter , talk show host , singer-songwriter.  The home town of Kathie Lee Gifford is Bowie, Maryland, US.    	Kathie has been on a television sound stage.	2
850	T128	GW14	    Kathie Lee Gifford was born as Kathryn Lee Epstein    ( 1953-08-16 )  August 16, 1953  (age 65)   Paris, France.  The alma mater of Kathie Lee Gifford is Oral Roberts University.  The home town of Kathie Lee Gifford is Bowie, Maryland, US.  The spouse(s) of Kathie Lee Gifford are Paul Johnson ( m.  1976;  div.  1983), Frank Gifford ( m.  1986; died 2015).    	Kathie met Paul Johnson in Maryland.	1
851	T128	GW14	    The children of Kathie Lee Gifford are Cody Gifford , Cassidy Gifford.  Kathie Lee Gifford was born as Kathryn Lee Epstein    ( 1953-08-16 )  August 16, 1953  (age 65)   Paris, France.  The alma mater of Kathie Lee Gifford is Oral Roberts University.  The spouse(s) of Kathie Lee Gifford are Paul Johnson ( m.  1976;  div.  1983), Frank Gifford ( m.  1986; died 2015).    	Frank was Kathy's first husband.	0
852	T128	GW1	    Kathie Lee Gifford is a person.  Kathie Lee Gifford was born as Kathryn Lee Epstein    ( 1953-08-16 )  August 16, 1953  (age 65)   Paris, France.  The alma mater of Kathie Lee Gifford is Oral Roberts University.  The years active of Kathie Lee Gifford was on 1970 - present.    	Kathie Lee Gifford has at least one college degree.	2
853	T128	GW1	    The children of Kathie Lee Gifford are Cody Gifford , Cassidy Gifford.  Kathie Lee Gifford was born as Kathryn Lee Epstein    ( 1953-08-16 )  August 16, 1953  (age 65)   Paris, France.  The alma mater of Kathie Lee Gifford is Oral Roberts University.  The spouse(s) of Kathie Lee Gifford are Paul Johnson ( m.  1976;  div.  1983), Frank Gifford ( m.  1986; died 2015).    	Kathie Lee Gifford likes Cody Gifford more than Cassidy Gifford.	1
854	T128	GW1	    Kathie Lee Gifford was born as Kathryn Lee Epstein    ( 1953-08-16 )  August 16, 1953  (age 65)   Paris, France.  The occupation of Kathie Lee Gifford are Television presenter , talk show host , singer-songwriter.  The years active of Kathie Lee Gifford was on 1970 - present.  The spouse(s) of Kathie Lee Gifford are Paul Johnson ( m.  1976;  div.  1983), Frank Gifford ( m.  1986; died 2015).    	Kathie Lee Gifford was born in the Spring of 1953.	0
855	T129	GW2	    The production company of Iron Man are Marvel Studios ,  Fairview Entertainment.  Iron Man was produced by Avi Arad ,  Kevin Feige.  The release date of Iron Man are April 14, 2008  ( 2008-04-14 )  (Sydney premiere) ,  May 2, 2008  ( 2008-05-02 )  (United States).  Iron Man was based on Iron Man by  Stan Lee, Larry Lieber,  Don Heck,  Jack Kirby.    	Iron Man was first released in Australia.	2
856	T129	GW2	    Iron Man was screenplay by Mark Fergus Hawk Ostby ,  Art Marcum Matt Holloway.  Iron Man was produced by Avi Arad ,  Kevin Feige.  The release date of Iron Man are April 14, 2008  ( 2008-04-14 )  (Sydney premiere) ,  May 2, 2008  ( 2008-05-02 )  (United States).  Iron Man was starring Robert Downey Jr.  Terrence Howard  Jeff Bridges  Shaun Toub  Gwyneth Paltrow.    	Iron Man grossed more in the U.S. than in Australia.	1
857	T129	GW2	    In the box office, Iron Man made $585.2 million.   The release date of Iron Man are April 14, 2008  ( 2008-04-14 )  (Sydney premiere) ,  May 2, 2008  ( 2008-05-02 )  (United States).  The running time of Iron Man is 126 minutes.  The budget of Iron Man is $140 million.    	Iron Man is 1.5 hours long.	0
858	T129	GW1	    In the box office, Iron Man made $585.2 million.   The release date of Iron Man are April 14, 2008  ( 2008-04-14 )  (Sydney premiere) ,  May 2, 2008  ( 2008-05-02 )  (United States).  The running time of Iron Man is 126 minutes.  The budget of Iron Man is $140 million.    	Iron Man has a length that is more than 2 hours long.	2
859	T129	GW1	    Iron Man was directed by Jon Favreau.  Iron Man was screenplay by Mark Fergus Hawk Ostby ,  Art Marcum Matt Holloway.  Iron Man was starring Robert Downey Jr.  Terrence Howard  Jeff Bridges  Shaun Toub  Gwyneth Paltrow.  The cinematography of Iron Man was by Matthew Libatique.    	Matt Holloway wrote more of Iron Man's script than Hawk Ostby.	1
860	T129	GW1	    In the box office, Iron Man made $585.2 million.   The release date of Iron Man are April 14, 2008  ( 2008-04-14 )  (Sydney premiere) ,  May 2, 2008  ( 2008-05-02 )  (United States).  The running time of Iron Man is 126 minutes.  The budget of Iron Man is $140 million.    	Iron Man made over 500 million dollars more than it's budget.	0
861	T129	GW0	    Iron Man was starring Robert Downey Jr.  Terrence Howard  Jeff Bridges  Shaun Toub  Gwyneth Paltrow.  Iron Man was produced by Avi Arad ,  Kevin Feige.  The release date of Iron Man are April 14, 2008  ( 2008-04-14 )  (Sydney premiere) ,  May 2, 2008  ( 2008-05-02 )  (United States).  The country of Iron Man is United States.    	Iron Man premiered in Australia before being released in the United States.	2
862	T129	GW0	    Iron Man was screenplay by Mark Fergus Hawk Ostby ,  Art Marcum Matt Holloway.  Iron Man is a movie.  The release date of Iron Man are April 14, 2008  ( 2008-04-14 )  (Sydney premiere) ,  May 2, 2008  ( 2008-05-02 )  (United States).  Iron Man was starring Robert Downey Jr.  Terrence Howard  Jeff Bridges  Shaun Toub  Gwyneth Paltrow.    	Iron Man was the highest grossing film of 2008.	1
863	T129	GW0	    In the box office, Iron Man made $585.2 million.   The release date of Iron Man are April 14, 2008  ( 2008-04-14 )  (Sydney premiere) ,  May 2, 2008  ( 2008-05-02 )  (United States).  The running time of Iron Man is 126 minutes.  The budget of Iron Man is $140 million.    	Iron Man has a running time under two hours.	0
864	T130	GW1	    John James Rickard Macleod, FRS was born on ( 1876-09-06 ) 6 September 1876  Clunie, Perthshire, Scotland.  John James Rickard Macleod, FRS died on 16 March 1935 (1935-03-16)  (aged 58)  Aberdeen, Scotland.  John James Rickard Macleod, FRS was known for Co-discovery of insulin.  The awards of John James Rickard Macleod, FRS is Nobel Prize in Physiology or Medicine (1923).    	John James Rickard Macleod won a Nobel Peace Prize in the first quarter of the 20th century.	2
865	T130	GW1	    John James Rickard Macleod, FRS was born on ( 1876-09-06 ) 6 September 1876  Clunie, Perthshire, Scotland.  John James Rickard Macleod, FRS died on 16 March 1935 (1935-03-16)  (aged 58)  Aberdeen, Scotland.  The nationality of John James Rickard Macleod, FRS is Scottish.  The alma mater of John James Rickard Macleod, FRS is University of Aberdeen.    	John James Rickard Macleod always lived in either Scotland or Britain.	1
866	T130	GW1	    John James Rickard Macleod, FRS was born on ( 1876-09-06 ) 6 September 1876  Clunie, Perthshire, Scotland.  John James Rickard Macleod, FRS died on 16 March 1935 (1935-03-16)  (aged 58)  Aberdeen, Scotland.  John James Rickard Macleod, FRS was known for Co-discovery of insulin.  The awards of John James Rickard Macleod, FRS is Nobel Prize in Physiology or Medicine (1923).    	John James Rickard Macleod died in the Fall of 1935.	0
867	T130	GW5	    John James Rickard Macleod, FRS was born on ( 1876-09-06 ) 6 September 1876  Clunie, Perthshire, Scotland.  John James Rickard Macleod, FRS died on 16 March 1935 (1935-03-16)  (aged 58)  Aberdeen, Scotland.  The citizenship of John James Rickard Macleod, FRS is British.  The awards of John James Rickard Macleod, FRS is Nobel Prize in Physiology or Medicine (1923).    	John James Rickard Macleod won the Nobel Prize in the 20th century.	2
868	T130	GW5	    John James Rickard Macleod, FRS died on 16 March 1935 (1935-03-16)  (aged 58)  Aberdeen, Scotland.  The citizenship of John James Rickard Macleod, FRS is British.  John James Rickard Macleod, FRS was known for Co-discovery of insulin.  The awards of John James Rickard Macleod, FRS is Nobel Prize in Physiology or Medicine (1923).    	John James Rickard Macleod won his NObel Prize for co-discovering insulin.	1
869	T130	GW5	    John James Rickard Macleod, FRS was born on ( 1876-09-06 ) 6 September 1876  Clunie, Perthshire, Scotland.  John James Rickard Macleod, FRS died on 16 March 1935 (1935-03-16)  (aged 58)  Aberdeen, Scotland.  The nationality of John James Rickard Macleod, FRS is Scottish.  The alma mater of John James Rickard Macleod, FRS is University of Aberdeen.    	John James Rickard Macleod died in Clunie, Perthshire, Scotland.	0
870	T130	GW2	    John James Rickard Macleod, FRS was born on ( 1876-09-06 ) 6 September 1876  Clunie, Perthshire, Scotland.  John James Rickard Macleod, FRS died on 16 March 1935 (1935-03-16)  (aged 58)  Aberdeen, Scotland.  The nationality of John James Rickard Macleod, FRS is Scottish.  The citizenship of John James Rickard Macleod, FRS is British.    	John James Rickard Macleod was born in Europe.	2
871	T130	GW2	    John James Rickard Macleod, FRS is a person.  John James Rickard Macleod, FRS died on 16 March 1935 (1935-03-16)  (aged 58)  Aberdeen, Scotland.  The citizenship of John James Rickard Macleod, FRS is British.  The alma mater of John James Rickard Macleod, FRS is University of Aberdeen.    	John James Rickard Macleod was a straight A student.	1
872	T130	GW2	    John James Rickard Macleod, FRS was born on ( 1876-09-06 ) 6 September 1876  Clunie, Perthshire, Scotland.  John James Rickard Macleod, FRS died on 16 March 1935 (1935-03-16)  (aged 58)  Aberdeen, Scotland.  John James Rickard Macleod, FRS was known for Co-discovery of insulin.  The awards of John James Rickard Macleod, FRS is Nobel Prize in Physiology or Medicine (1923).    	John James Rickard Macleod received the Nobel Prize when he was only 30 years old.	0
873	T131	GW21	    Keith Carradine was born as Keith Ian Carradine    ( 1949-08-08 )  August 8, 1949  (age 69)   San Mateo, California, U.S..  The years active of Keith Carradine was on 1971 - present.  The spouse(s) of Keith Carradine are Sandra Will ( m.  1982;  div.  1999) ,   Hayley DuMond  ( m.  2006).  The number of children of Keith Carradine are 3, including Martha Plimpton and Sorel Carradine.    	Sandra Will was married prior to 1983.	2
874	T131	GW21	    Keith Carradine was born as Keith Ian Carradine    ( 1949-08-08 )  August 8, 1949  (age 69)   San Mateo, California, U.S..  The spouse(s) of Keith Carradine are Sandra Will ( m.  1982;  div.  1999) ,   Hayley DuMond  ( m.  2006).  The number of children of Keith Carradine are 3, including Martha Plimpton and Sorel Carradine.  The relatives of Keith Carradine are Michael Bowen  (maternal half-brother) ,  Max Henius  (great-grandfather) ,  Johan Ludvig Heiberg  (great-granduncle).    	Hayley Dumond is younger than Sandra will.	1
875	T131	GW21	    The family of Keith Carradine is Carradine.   Keith Carradine was born as Keith Ian Carradine    ( 1949-08-08 )  August 8, 1949  (age 69)   San Mateo, California, U.S..  The years active of Keith Carradine was on 1971 - present.  The spouse(s) of Keith Carradine are Sandra Will ( m.  1982;  div.  1999) ,   Hayley DuMond  ( m.  2006).    	No one is the family was married after 1980.	0
876	T131	GW3	    Keith Carradine was born as Keith Ian Carradine    ( 1949-08-08 )  August 8, 1949  (age 69)   San Mateo, California, U.S..  The spouse(s) of Keith Carradine are Sandra Will ( m.  1982;  div.  1999) ,   Hayley DuMond  ( m.  2006).  The number of children of Keith Carradine are 3, including Martha Plimpton and Sorel Carradine.  The relatives of Keith Carradine are Michael Bowen  (maternal half-brother) ,  Max Henius  (great-grandfather) ,  Johan Ludvig Heiberg  (great-granduncle).    	Keith Carradine was born in California	2
